artist_name,track_name,energy,danceability,instrumentalness,valence,loudness,acousticness
joe sample,fever,0.3423218022424724,0.8212931874796924,5.718623481781376e-05,0.3930338004946414,0.6017998615491116,0.4407624907253923
john mayall & the bluesbreakers,they call it stormy monday,0.5475334164590526,0.2840896783277375,0.92914979757085,0.5630667765869743,0.617106376432582,0.7118471002480928
alice francis,shoot him down,0.706697546509961,0.8667821943030435,1.94331983805668e-05,0.4692910140148392,0.7275850575596748,0.2409630933364391
girls aloud,jump,0.8268214182464957,0.6458355897324813,0.0027834008097165,0.7949299258037923,0.7595825962105478,0.0018965882495865
albert collins,iceman,0.6696593527245295,0.5808512942705513,0.1275303643724696,0.7763808738664468,0.6218752403661256,0.0636536783671469
chubby checker,the stroll,0.4494322545408825,0.578685151088487,0.0,0.8433635614179721,0.7601979334922954,0.6244976149574448
johnny cash,tennessee flat top box,0.5625489004261194,0.5873497238167443,0.0103238866396761,0.8845836768342951,0.5711611927287643,0.3363447152055374
tears for fears,everybody wants to rule the world,0.7957894180478909,0.630672587458031,0.0031376518218623,0.5259686727122835,0.6039279029818219,0.3524089883624381
prince far i,suru-lere,0.4484312222764113,0.7942163977038883,0.931174089068826,0.6156224237427864,0.636643335128067,0.0075994052202863
michael franti & spearhead,listener supported,0.9159132897844257,0.6837430954186072,7.449392712550607e-06,0.7959604286892003,0.7039202112658001,0.0978906605327917
siouxsie and the banshees,love in a void,0.8158100633373133,0.3674861908372144,0.9139676113360324,0.6444765045342127,0.6958439094428632,0.0001516065779182
tribal seeds,"144,000",0.7046954819810188,0.8819451965774937,0.0003228744939271,0.9649629018961252,0.7534035843396661,0.0744970627480549
michael henderson,riding,0.7577501919979882,0.6003465829091303,0.045242914979757,0.6681780708985985,0.6846652821577827,0.0617460459297649
ballyhoo!,saw her standing,0.8057997406926022,0.6599155204158995,0.0,0.8454245671887882,0.7918108863420762,0.0106415769493744
blake shelton,home (feat. michael bublé),0.4554384481277092,0.5570237192678438,2.763157894736843e-05,0.1879637262984336,0.7196882291105812,0.5853409491374991
brett young,chapters,0.6136015459141466,0.5711036499512618,0.0,0.6382934872217642,0.7394559392867215,0.1797180519257549
the killers,human,0.8007945793702466,0.5364453590382325,0.0012145748987854,0.5754328112118714,0.6968694715791093,0.001324298518372
bob james,fugitive life,0.4574405126566515,0.6869923101917037,0.8704453441295547,0.6939406430338004,0.5815706484116605,0.3323286469163122
ugly duckling,einstein do it,0.8428379344780338,0.5386115022202967,0.007661943319838,0.6661170651277823,0.7610183832012921,0.0305211149810391
quiet riot,metal health (bang your head),0.9339318705449058,0.4682118488032059,0.0010931174089068,0.4981450948062655,0.7609671050944798,0.043573336921021
ice cube,gangsta's fairytale 2,0.763756385584815,0.7584750351998268,6.214574898785425e-05,0.9000412201154163,0.7430710458169884,0.0789147378662026
the kinks,till the end of the day,0.9299277414870214,0.52019928517275,0.0060425101214574,0.792868920032976,0.7330461759351844,0.5281119760160403
the cranberries,liar,0.6336221912035691,0.6100942272284199,0.0023785425101214,0.7166117065127782,0.6759992821065046,0.0095170778283913
the black keys,the flame,0.6206087717654445,0.4270551283439835,0.1052631578947368,0.4600164880461665,0.701484501192216,0.8483934220817492
johnny cash,after the ball,0.5245096743762168,0.5970973681360339,0.0031882591093117,0.5373042044517724,0.5896982283414096,0.6736944515004534
the fleetwoods,outside my window,0.1581318655797858,0.5700205783602297,0.0006558704453441,0.4620774938169827,0.4594518370381763,0.8875500879016948
ted nugent,can't stop me now,0.8378327731556782,0.5169500703996535,0.0,0.9639323990107171,0.6901776786401046,0.0456817727728642
wynton marsalis,the song is you,0.5865736747734263,0.4465504169825626,0.0059210526315789,0.6589035449299256,0.598261672179063,0.5823288979205803
pepper,use me,0.3673476088542505,0.7519766056536337,2.317813765182186e-05,0.6465375103050287,0.6452067789657205,0.0610432339791505
billy walker,cattle call,0.1371101880258922,0.2797573919636088,0.0082591093117408,0.5043281121187139,0.4626567187139448,0.9909638463492434
cyne,maintain,0.8658616765608694,0.6295895158669989,0.0,0.3868507831821929,0.6882547496346435,0.0928705751712602
chuck berry,trick or treat,0.6716614172534716,0.837539261345175,8.19838056680162e-06,0.9319868095630668,0.6656411045304207,0.4056218931946718
pet shop boys,so hard,0.8938905799660609,0.5407776454023612,0.4129554655870445,0.6702390766694146,0.7177396610517139,0.0012339369818644
stoney larue,empty glass,0.241217543530889,0.4292212715260479,9.848178137651822e-06,0.3085325638911788,0.6165679563110529,0.7981925684664344
todd rundgren,breathless,0.6556449010219337,0.1790317339976172,0.3137651821862348,0.3631492168178071,0.6178499089813603,0.0878504898097287
rise against,the good left undone,0.9789783224461064,0.1302935124011697,0.0,0.5589447650453421,0.8176037740686614,0.0002710846095227
gorillaz,re-hash,0.7907842567255353,0.8397054045272394,0.7307692307692307,0.7815333882934873,0.7419942055739301,0.0275090637641202
the abyssinians,jah loves,0.4554384481277092,0.6653308783710603,0.0028441295546558,0.8464550700741962,0.6159013409224932,0.1987943762995746
basement jaxx,where's your head at,0.9209184511067812,0.5862666522257122,0.1113360323886639,0.3889117889530091,0.7904263774581441,7.098400701205524e-05
john michael montgomery,dream on texas ladies,0.33131044733329,0.5938481533629373,0.0,0.3085325638911788,0.6478219624131476,0.6325297515358952
macka b,peace cup,0.8138079988083711,0.9176865590815554,0.0,0.975267930750206,0.6302335717765299,0.149597539756566
stonewall jackson,there's a limit,0.3192980601596366,0.6934907397378968,5.961538461538462e-06,0.7227947238252266,0.6484885778017075,0.8293170977079295
gordon mote,mercy walked in,0.2372134144730045,0.3241633271959276,0.0,0.2415498763396537,0.619336974078917,0.507027617497608
sublime with rome,sirens (feat. dirty heads),0.9549535480987994,0.4443842738004983,0.0,0.5620362737015663,0.8238597030997615,0.0263042432773526
ella fitzgerald,here in my arms,0.1331060589680078,0.5548575760857792,6.427125506072874e-05,0.4723825226710635,0.504499653872779,0.9618473512523608
ramones,"here today, gone tomorrow",0.7577501919979882,0.5689375067691976,6.042510121457489e-06,0.2868920032976092,0.7788631643719713,0.0740954559191324
orleans,the bum,0.6226108362943867,0.5830174374526157,0.0009008097165991,0.8546990931574608,0.593390252031895,0.0283122774219652
yoko ono,beautiful boys,0.2992774148702141,0.3620708328820535,0.0007570850202429,0.3394476504534212,0.6092864651437069,0.9317268390831718
angels & airwaves,sirens,0.9309287737514924,0.5017870681252031,1.38663967611336e-05,0.7815333882934873,0.8022716201317847,0.0042761087109525
dirt rock empire,dirt road dollars,0.6866769012205385,0.5765190079064226,0.0,0.4332234130255565,0.8004768863933542,0.0131516196301401
83,83,0.697688256129721,0.8288746886169177,0.0,0.7093981863149217,0.7488398328333717,0.2911639469517539
