Song_title,Artist,genre,release_date,topic,len,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
lion in the jungle,julian marley,reggae,1995.0,feelings,93.0,6I7Rx2mZ9zARHGuPl7pye1,0.625,0.271,0.0,-17.548,1.0,0.028,0.869,0.0807,0.107,0.328,112.387,audio_features,6XuClyVHchX96u6KV10NkE,spotify:track:6XuClyVHchX96u6KV10NkE,https://api.spotify.com/v1/tracks/6XuClyVHchX96u6KV10NkE,https://api.spotify.com/v1/audio-analysis/6XuClyVHchX96u6KV10NkE,183693.0,4.0
secret messages,electric light orchestra,pop,1983.0,music,84.0,4iOFENARPfS3d6P9rCQ2to,0.589,0.333,5.0,-12.887,1.0,0.0445,0.614,0.00138,0.237,0.164,108.193,audio_features,09OSyzWjBxBaQqEH90ZFfJ,spotify:track:09OSyzWjBxBaQqEH90ZFfJ,https://api.spotify.com/v1/tracks/09OSyzWjBxBaQqEH90ZFfJ,https://api.spotify.com/v1/audio-analysis/09OSyzWjBxBaQqEH90ZFfJ,332507.0,4.0
the old rugged cross,ray price,country,1960.0,world/life,35.0,09eQldP9e1ePBlc83Vylkm,0.406,0.308,0.0,-9.386,1.0,0.0271,0.822,0.0,0.114,0.165,78.168,audio_features,0GpkBFuZzYVvyuSSIjAKFZ,spotify:track:0GpkBFuZzYVvyuSSIjAKFZ,https://api.spotify.com/v1/tracks/0GpkBFuZzYVvyuSSIjAKFZ,https://api.spotify.com/v1/audio-analysis/0GpkBFuZzYVvyuSSIjAKFZ,179200.0,3.0
if you ain't lovin' (you ain't livin'),faron young,country,2000.0,obscene,51.0,7oanidqUgZO3GxXugm2ucC,0.522,0.931,0.0,-4.32,0.0,0.0885,0.00159,0.0,0.57,0.367,134.103,audio_features,5koyOdvQU9AUgPMA14N4mD,spotify:track:5koyOdvQU9AUgPMA14N4mD,https://api.spotify.com/v1/tracks/5koyOdvQU9AUgPMA14N4mD,https://api.spotify.com/v1/audio-analysis/5koyOdvQU9AUgPMA14N4mD,196373.0,4.0
don't turn around,ace of base,pop,1993.0,sadness,159.0,4SYMibQ93bfzOk6uzkF0dO,0.742,0.533,0.0,-9.098,1.0,0.0288,0.459,0.148,0.064,0.391,97.395,audio_features,0CsM8VGDi38kusMv3pxyj1,spotify:track:0CsM8VGDi38kusMv3pxyj1,https://api.spotify.com/v1/tracks/0CsM8VGDi38kusMv3pxyj1,https://api.spotify.com/v1/audio-analysis/0CsM8VGDi38kusMv3pxyj1,329147.0,4.0
everyday thugs,bone thugs-n-harmony,hip hop,2014.0,obscene,69.0,1OkKdAIxbM7Ic0dJ1rXw2W,0.455,0.458,7.0,-18.549,1.0,0.0266,0.184,0.000261,0.139,0.898,152.98,audio_features,7BC5gPMaUq1tRowfL3h97c,spotify:track:7BC5gPMaUq1tRowfL3h97c,https://api.spotify.com/v1/tracks/7BC5gPMaUq1tRowfL3h97c,https://api.spotify.com/v1/audio-analysis/7BC5gPMaUq1tRowfL3h97c,339293.0,4.0
i wanna be,hirie,reggae,2015.0,sadness,107.0,3jQdNmYNZxfJRwpi3Hd265,0.335,0.849,0.0,-6.927,1.0,0.321,0.00193,0.254,0.0928,0.256,181.716,audio_features,0nLOl4fSiBZKGFla5pLUtf,spotify:track:0nLOl4fSiBZKGFla5pLUtf,https://api.spotify.com/v1/tracks/0nLOl4fSiBZKGFla5pLUtf,https://api.spotify.com/v1/audio-analysis/0nLOl4fSiBZKGFla5pLUtf,399267.0,3.0
high shelf booze,eilen jewell,country,2007.0,music,70.0,7aHcoaN1I1ZxKmZrHO2X4M,0.431,0.804,0.0,-6.775,1.0,0.0596,0.168,1.3e-06,0.239,0.626,182.219,audio_features,5OwOfn0Ihle2WLudoH22wj,spotify:track:5OwOfn0Ihle2WLudoH22wj,https://api.spotify.com/v1/tracks/5OwOfn0Ihle2WLudoH22wj,https://api.spotify.com/v1/audio-analysis/5OwOfn0Ihle2WLudoH22wj,237600.0,4.0
unicorn,bob james,jazz,1981.0,obscene,187.0,5OLHaRhvUdVmv58yVkBMiK,0.47,0.792,4.0,-4.341,0.0,0.0327,0.00761,3.48e-06,0.13,0.511,126.906,audio_features,6GkC6QyJ5xGwIy5H0TDxe8,spotify:track:6GkC6QyJ5xGwIy5H0TDxe8,https://api.spotify.com/v1/tracks/6GkC6QyJ5xGwIy5H0TDxe8,https://api.spotify.com/v1/audio-analysis/6GkC6QyJ5xGwIy5H0TDxe8,151907.0,4.0
self-inflicted wounds,joe bonamassa,blues,2018.0,sadness,70.0,0r61QhigETeOXpl03u1nSV,0.163,0.341,10.0,-10.563,1.0,0.0343,0.152,0.525,0.13,0.067,86.531,audio_features,4Q0CesDHTEoo7HqgE7QPY6,spotify:track:4Q0CesDHTEoo7HqgE7QPY6,https://api.spotify.com/v1/tracks/4Q0CesDHTEoo7HqgE7QPY6,https://api.spotify.com/v1/audio-analysis/4Q0CesDHTEoo7HqgE7QPY6,262065.0,4.0
changes,j.j. cale,blues,1972.0,world/life,10.0,2GXNOmYn3EAf7xcFZsgg1P,0.78,0.654,6.0,-14.414,1.0,0.0917,0.0936,0.0243,0.402,0.885,97.642,audio_features,33d7n0d2Ou4wQ5AcLrLTav,spotify:track:33d7n0d2Ou4wQ5AcLrLTav,https://api.spotify.com/v1/tracks/33d7n0d2Ou4wQ5AcLrLTav,https://api.spotify.com/v1/audio-analysis/33d7n0d2Ou4wQ5AcLrLTav,178333.0,4.0
swamp witch,jim stafford,pop,1974.0,violence,129.0,74hM58NEw4o6SNKqBBI7IL,0.375,0.137,2.0,-20.419,1.0,0.0304,0.904,0.244,0.0898,0.113,144.393,audio_features,2aODUMrXCZ4DD7A1uqogn0,spotify:track:2aODUMrXCZ4DD7A1uqogn0,https://api.spotify.com/v1/tracks/2aODUMrXCZ4DD7A1uqogn0,https://api.spotify.com/v1/audio-analysis/2aODUMrXCZ4DD7A1uqogn0,207360.0,4.0
straighten up and fly right,nat king cole,jazz,1991.0,night/time,84.0,3vXRZhHnVB3Z5scbRgH1ah,0.639,0.417,6.0,-15.345,1.0,0.0265,0.0029,0.000218,0.0821,0.778,98.818,audio_features,6fNID7koTl1dZBCs6FmK4E,spotify:track:6fNID7koTl1dZBCs6FmK4E,https://api.spotify.com/v1/tracks/6fNID7koTl1dZBCs6FmK4E,https://api.spotify.com/v1/audio-analysis/6fNID7koTl1dZBCs6FmK4E,294533.0,4.0
this joint,slightly stoopid,reggae,2005.0,obscene,131.0,6wxGZ8D8lAuJpocaTAVVyL,0.793,0.322,0.0,-12.975,1.0,0.0395,0.347,0.000577,0.151,0.881,95.592,audio_features,1oX2F2w07GFaLsa99DD5q0,spotify:track:1oX2F2w07GFaLsa99DD5q0,https://api.spotify.com/v1/tracks/1oX2F2w07GFaLsa99DD5q0,https://api.spotify.com/v1/audio-analysis/1oX2F2w07GFaLsa99DD5q0,238587.0,4.0
walk in the night,jr. walker & the all stars,pop,1971.0,night/time,12.0,0C4CdjZponKJGIaTvLVP53,0.752,0.836,10.0,-3.173,1.0,0.115,0.0843,0.000425,0.424,0.519,120.003,audio_features,7lWUJpax919G4JdaFEVmCy,spotify:track:7lWUJpax919G4JdaFEVmCy,https://api.spotify.com/v1/tracks/7lWUJpax919G4JdaFEVmCy,https://api.spotify.com/v1/audio-analysis/7lWUJpax919G4JdaFEVmCy,172053.0,4.0
bess you is my woman now,ella fitzgerald,blues,1958.0,night/time,81.0,4nGdWMAi7zChqNfuMzUHxc,0.63,0.9,7.0,-8.175,1.0,0.0585,0.00775,0.0527,0.378,0.0514,127.932,audio_features,1HS0wlHdPGElgTYf81bA0S,spotify:track:1HS0wlHdPGElgTYf81bA0S,https://api.spotify.com/v1/tracks/1HS0wlHdPGElgTYf81bA0S,https://api.spotify.com/v1/audio-analysis/1HS0wlHdPGElgTYf81bA0S,412333.0,4.0
blood brothers,luke bryan,country,2013.0,violence,96.0,4ggPIxXwOWReIBfyCVW8QI,0.505,0.434,7.0,-12.366,1.0,0.0489,0.000283,0.236,0.0898,0.727,134.807,audio_features,0TRANsH3eagT81SFfWbf6v,spotify:track:0TRANsH3eagT81SFfWbf6v,https://api.spotify.com/v1/tracks/0TRANsH3eagT81SFfWbf6v,https://api.spotify.com/v1/audio-analysis/0TRANsH3eagT81SFfWbf6v,325467.0,1.0
birks' works,ray vega,jazz,1984.0,violence,169.0,5nCvxR7ur71JZIOUjJITTj,0.872,0.308,9.0,-9.942,1.0,0.0428,0.9,1.11e-06,0.12,0.727,106.215,audio_features,4SCge41oDQOTIcfmhnYvAQ,spotify:track:4SCge41oDQOTIcfmhnYvAQ,https://api.spotify.com/v1/tracks/4SCge41oDQOTIcfmhnYvAQ,https://api.spotify.com/v1/audio-analysis/4SCge41oDQOTIcfmhnYvAQ,167307.0,4.0
glory,jamie n commons,blues,2016.0,music,54.0,6AXIgQRvorhGyeBM0Jby9E,0.317,0.567,10.0,-6.264,1.0,0.028,0.461,4.39e-05,0.828,0.327,97.369,audio_features,3NVTVlnM6LOvDIVswOjEqV,spotify:track:3NVTVlnM6LOvDIVswOjEqV,https://api.spotify.com/v1/tracks/3NVTVlnM6LOvDIVswOjEqV,https://api.spotify.com/v1/audio-analysis/3NVTVlnM6LOvDIVswOjEqV,217427.0,3.0
all the world,kansas,pop,1975.0,world/life,115.0,42qCWNVGjcCYNVPBInBLMe,0.412,0.494,5.0,-11.473,1.0,0.0306,0.0559,0.132,0.0772,0.526,79.372,audio_features,1jmAqm1VJ6Sa3fnuiSSrKa,spotify:track:1jmAqm1VJ6Sa3fnuiSSrKa,https://api.spotify.com/v1/tracks/1jmAqm1VJ6Sa3fnuiSSrKa,https://api.spotify.com/v1/audio-analysis/1jmAqm1VJ6Sa3fnuiSSrKa,279000.0,4.0
stones,neil diamond,pop,1974.0,violence,27.0,6XuClyVHchX96u6KV10NkE,0.452,0.341,0.0,-8.68,1.0,0.03,0.863,0.0,0.195,0.388,146.65,audio_features,41nfKxXxJtf38uAk4DNy1a,spotify:track:41nfKxXxJtf38uAk4DNy1a,https://api.spotify.com/v1/tracks/41nfKxXxJtf38uAk4DNy1a,https://api.spotify.com/v1/audio-analysis/41nfKxXxJtf38uAk4DNy1a,166440.0,3.0
i remember me,silver jews,country,2001.0,world/life,101.0,09OSyzWjBxBaQqEH90ZFfJ,0.554,0.855,10.0,-5.145,0.0,0.0455,0.000187,0.00547,0.443,0.798,116.082,audio_features,4wgVwhGGBghHADrwfgOBEX,spotify:track:4wgVwhGGBghHADrwfgOBEX,https://api.spotify.com/v1/tracks/4wgVwhGGBghHADrwfgOBEX,https://api.spotify.com/v1/audio-analysis/4wgVwhGGBghHADrwfgOBEX,213376.0,4.0
the bells,laura nyro,pop,1971.0,music,44.0,0GpkBFuZzYVvyuSSIjAKFZ,0.603,0.897,0.0,-4.928,1.0,0.0435,0.0758,0.465,0.306,0.826,126.279,audio_features,2WDEfdxBRrLXxBmabk6vOJ,spotify:track:2WDEfdxBRrLXxBmabk6vOJ,https://api.spotify.com/v1/tracks/2WDEfdxBRrLXxBmabk6vOJ,https://api.spotify.com/v1/audio-analysis/2WDEfdxBRrLXxBmabk6vOJ,232280.0,4.0
young,hollywood undead,pop,2008.0,sadness,156.0,5koyOdvQU9AUgPMA14N4mD,0.371,0.0574,0.0,-21.06,1.0,0.0345,0.989,0.00961,0.62,0.183,106.037,audio_features,6u8NlrEisjuQv3jPuWpHI7,spotify:track:6u8NlrEisjuQv3jPuWpHI7,https://api.spotify.com/v1/tracks/6u8NlrEisjuQv3jPuWpHI7,https://api.spotify.com/v1/audio-analysis/6u8NlrEisjuQv3jPuWpHI7,135000.0,4.0
true,spandau ballet,pop,1983.0,romantic,119.0,0CsM8VGDi38kusMv3pxyj1,0.443,0.104,0.0,-17.042,1.0,0.101,0.913,0.0,0.191,0.394,76.497,audio_features,78MI7mu1LV1k4IA2HzKmHe,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe,185160.0,4.0
face the fire,dan fogelberg,country,1979.0,violence,59.0,7BC5gPMaUq1tRowfL3h97c,0.559,0.451,10.0,-10.774,1.0,0.0351,0.887,0.0,0.174,0.592,111.295,audio_features,32csDpGNVJu6lEP77Bg5FJ,spotify:track:32csDpGNVJu6lEP77Bg5FJ,https://api.spotify.com/v1/tracks/32csDpGNVJu6lEP77Bg5FJ,https://api.spotify.com/v1/audio-analysis/32csDpGNVJu6lEP77Bg5FJ,149400.0,4.0
ænema,tool,rock,1996.0,obscene,55.0,0nLOl4fSiBZKGFla5pLUtf,0.423,0.43,9.0,-10.325,1.0,0.0353,0.686,0.0,0.183,0.77,142.885,audio_features,35gkASz2Cb1VryMGIuEPjX,spotify:track:35gkASz2Cb1VryMGIuEPjX,https://api.spotify.com/v1/tracks/35gkASz2Cb1VryMGIuEPjX,https://api.spotify.com/v1/audio-analysis/35gkASz2Cb1VryMGIuEPjX,144107.0,4.0
loving you is sweeter than ever,susan tedeschi,blues,2005.0,world/life,103.0,5OwOfn0Ihle2WLudoH22wj,0.302,0.344,0.0,-11.894,1.0,0.0277,0.466,1.53e-06,0.184,0.242,140.763,audio_features,2gjQdYRk5A17t5pNxQXmuN,spotify:track:2gjQdYRk5A17t5pNxQXmuN,https://api.spotify.com/v1/tracks/2gjQdYRk5A17t5pNxQXmuN,https://api.spotify.com/v1/audio-analysis/2gjQdYRk5A17t5pNxQXmuN,230560.0,4.0
my maker,heartless bastards,blues,2004.0,world/life,48.0,6GkC6QyJ5xGwIy5H0TDxe8,0.577,0.474,5.0,-11.67,1.0,0.0369,0.762,0.699,0.111,0.38,108.625,audio_features,4xxo9sAIeVTKIvs0iehYqG,spotify:track:4xxo9sAIeVTKIvs0iehYqG,https://api.spotify.com/v1/tracks/4xxo9sAIeVTKIvs0iehYqG,https://api.spotify.com/v1/audio-analysis/4xxo9sAIeVTKIvs0iehYqG,359107.0,3.0
blackout,muse,rock,2004.0,world/life,14.0,4Q0CesDHTEoo7HqgE7QPY6,0.537,0.384,10.0,-11.707,1.0,0.0435,0.309,9.69e-06,0.206,0.437,125.112,audio_features,2BWMvuYVHM9Mvir0u7QTLg,spotify:track:2BWMvuYVHM9Mvir0u7QTLg,https://api.spotify.com/v1/tracks/2BWMvuYVHM9Mvir0u7QTLg,https://api.spotify.com/v1/audio-analysis/2BWMvuYVHM9Mvir0u7QTLg,169267.0,4.0
everything is fair,a tribe called quest,pop,1991.0,obscene,186.0,33d7n0d2Ou4wQ5AcLrLTav,0.802,0.355,2.0,-14.587,0.0,0.0311,0.444,2.51e-06,0.319,0.67,119.172,audio_features,1FipIh4nPa9zKMspunsj7M,spotify:track:1FipIh4nPa9zKMspunsj7M,https://api.spotify.com/v1/tracks/1FipIh4nPa9zKMspunsj7M,https://api.spotify.com/v1/audio-analysis/1FipIh4nPa9zKMspunsj7M,258627.0,4.0
(how will i know) i'm falling in love again,willie nelson,country,1974.0,sadness,9.0,2aODUMrXCZ4DD7A1uqogn0,0.958,0.562,3.0,-10.408,0.0,0.217,0.46,0.0,0.779,0.857,117.013,audio_features,5ra5c4NPCA4szK6hBbMs4u,spotify:track:5ra5c4NPCA4szK6hBbMs4u,https://api.spotify.com/v1/tracks/5ra5c4NPCA4szK6hBbMs4u,https://api.spotify.com/v1/audio-analysis/5ra5c4NPCA4szK6hBbMs4u,360693.0,4.0
heart of the night,poco,pop,1978.0,sadness,83.0,6fNID7koTl1dZBCs6FmK4E,0.867,0.503,4.0,-9.652,0.0,0.113,0.292,0.0,0.161,0.741,123.998,audio_features,02oflbh0MIscBQ0roJdo18,spotify:track:02oflbh0MIscBQ0roJdo18,https://api.spotify.com/v1/tracks/02oflbh0MIscBQ0roJdo18,https://api.spotify.com/v1/audio-analysis/02oflbh0MIscBQ0roJdo18,231973.0,4.0
"are you lonely for me, baby",al green,blues,1971.0,sadness,101.0,1oX2F2w07GFaLsa99DD5q0,0.345,0.88,2.0,-8.62,1.0,0.0349,0.00662,0.306,0.0498,0.609,110.979,audio_features,0YZKbKo9i91i7LD0m1KASq,spotify:track:0YZKbKo9i91i7LD0m1KASq,https://api.spotify.com/v1/tracks/0YZKbKo9i91i7LD0m1KASq,https://api.spotify.com/v1/audio-analysis/0YZKbKo9i91i7LD0m1KASq,634013.0,4.0
wicked,future,pop,2016.0,obscene,186.0,6BbINUfGabVyiNFJpQXn3x,0.18,0.137,8.0,-14.959,1.0,0.0336,0.964,0.42,0.123,0.211,91.049,audio_features,2JwJqDEqC5IPl5bN3klNHD,spotify:track:2JwJqDEqC5IPl5bN3klNHD,https://api.spotify.com/v1/tracks/2JwJqDEqC5IPl5bN3klNHD,https://api.spotify.com/v1/audio-analysis/2JwJqDEqC5IPl5bN3klNHD,156893.0,4.0
blah blah blah (feat. 3oh!3),kesha,pop,2010.0,music,174.0,7lWUJpax919G4JdaFEVmCy,0.195,0.685,0.0,-4.141,1.0,0.0346,4.68e-05,0.224,0.222,0.271,165.409,audio_features,0nwfRPqSPKxrcncIbOF2DJ,spotify:track:0nwfRPqSPKxrcncIbOF2DJ,https://api.spotify.com/v1/tracks/0nwfRPqSPKxrcncIbOF2DJ,https://api.spotify.com/v1/audio-analysis/0nwfRPqSPKxrcncIbOF2DJ,291080.0,3.0
reptile,nine inch nails,rock,1994.0,violence,57.0,1HS0wlHdPGElgTYf81bA0S,0.476,0.506,4.0,-9.08,0.0,0.179,0.516,0.0,0.0949,0.606,86.015,audio_features,3QQH3sINjCT91WavuMwn6S,spotify:track:3QQH3sINjCT91WavuMwn6S,https://api.spotify.com/v1/tracks/3QQH3sINjCT91WavuMwn6S,https://api.spotify.com/v1/audio-analysis/3QQH3sINjCT91WavuMwn6S,351960.0,4.0
lovin' me along,head east,country,1975.0,night/time,27.0,0TRANsH3eagT81SFfWbf6v,0.533,0.889,7.0,-4.566,1.0,0.0362,0.00366,0.0593,0.338,0.579,124.768,audio_features,2SWn864dJI5RNyrp3F4Kp1,spotify:track:2SWn864dJI5RNyrp3F4Kp1,https://api.spotify.com/v1/tracks/2SWn864dJI5RNyrp3F4Kp1,https://api.spotify.com/v1/audio-analysis/2SWn864dJI5RNyrp3F4Kp1,237653.0,4.0
i want my dog to live longer (the greatest wish),curtis salgado,blues,2018.0,world/life,100.0,4SCge41oDQOTIcfmhnYvAQ,0.662,0.858,2.0,-4.844,1.0,0.0428,0.00163,0.0,0.0456,0.295,133.993,audio_features,6Pgkp4qUoTmJIPn7ReaGxL,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,181673.0,4.0
i stand alone,al kooper,blues,1964.0,world/life,30.0,3NVTVlnM6LOvDIVswOjEqV,0.523,0.342,0.0,-14.28,1.0,0.0333,0.607,0.00612,0.424,0.364,145.898,audio_features,5wr0w6LR2Il09Wfp6O2zkT,spotify:track:5wr0w6LR2Il09Wfp6O2zkT,https://api.spotify.com/v1/tracks/5wr0w6LR2Il09Wfp6O2zkT,https://api.spotify.com/v1/audio-analysis/5wr0w6LR2Il09Wfp6O2zkT,255267.0,4.0
come together in the morning,free,blues,1973.0,world/life,42.0,1jmAqm1VJ6Sa3fnuiSSrKa,0.698,0.23,7.0,-16.357,0.0,0.0373,0.373,0.00143,0.0919,0.361,76.584,audio_features,2W1wZG52PIlXihmHnNXE1G,spotify:track:2W1wZG52PIlXihmHnNXE1G,https://api.spotify.com/v1/tracks/2W1wZG52PIlXihmHnNXE1G,https://api.spotify.com/v1/audio-analysis/2W1wZG52PIlXihmHnNXE1G,342400.0,4.0
every little bit hurts,aretha franklin,blues,1964.0,sadness,58.0,41nfKxXxJtf38uAk4DNy1a,0.436,0.815,4.0,-8.814,1.0,0.0587,0.202,0.000499,0.358,0.887,131.681,audio_features,6moGMWt8K47pryh8li1YNF,spotify:track:6moGMWt8K47pryh8li1YNF,https://api.spotify.com/v1/tracks/6moGMWt8K47pryh8li1YNF,https://api.spotify.com/v1/audio-analysis/6moGMWt8K47pryh8li1YNF,162973.0,4.0
devils got you beat,blues saraceno,blues,2019.0,violence,94.0,4wgVwhGGBghHADrwfgOBEX,0.508,0.799,7.0,-7.304,1.0,0.0302,0.00515,0.0533,0.237,0.179,96.566,audio_features,4YKpITTA6i2jmY9JlRWgOm,spotify:track:4YKpITTA6i2jmY9JlRWgOm,https://api.spotify.com/v1/tracks/4YKpITTA6i2jmY9JlRWgOm,https://api.spotify.com/v1/audio-analysis/4YKpITTA6i2jmY9JlRWgOm,267400.0,4.0
it's my life,talk talk,pop,1984.0,world/life,19.0,2WDEfdxBRrLXxBmabk6vOJ,0.433,0.546,11.0,-10.331,1.0,0.042,0.127,0.0,0.182,0.486,125.219,audio_features,6mVJRgyXJ3eAy6EViECJyW,spotify:track:6mVJRgyXJ3eAy6EViECJyW,https://api.spotify.com/v1/tracks/6mVJRgyXJ3eAy6EViECJyW,https://api.spotify.com/v1/audio-analysis/6mVJRgyXJ3eAy6EViECJyW,250693.0,4.0
glad to be unhappy,ella fitzgerald,blues,2018.0,violence,78.0,6u8NlrEisjuQv3jPuWpHI7,0.324,0.575,5.0,-9.263,1.0,0.0324,0.194,0.000315,0.305,0.616,93.57,audio_features,6J2YaJHDghkEFAEq1hui3E,spotify:track:6J2YaJHDghkEFAEq1hui3E,https://api.spotify.com/v1/tracks/6J2YaJHDghkEFAEq1hui3E,https://api.spotify.com/v1/audio-analysis/6J2YaJHDghkEFAEq1hui3E,219227.0,4.0
dream a little dream of me,ella fitzgerald,blues,1957.0,romantic,71.0,78MI7mu1LV1k4IA2HzKmHe,0.473,0.954,0.0,-4.899,0.0,0.0667,0.000414,6.81e-06,0.0884,0.632,120.878,audio_features,10ulbdcVA6ptYfxbEYpAah,spotify:track:10ulbdcVA6ptYfxbEYpAah,https://api.spotify.com/v1/tracks/10ulbdcVA6ptYfxbEYpAah,https://api.spotify.com/v1/audio-analysis/10ulbdcVA6ptYfxbEYpAah,159093.0,4.0
when they ring the golden bell,sister rosetta tharpe,blues,1956.0,music,62.0,32csDpGNVJu6lEP77Bg5FJ,0.267,0.688,11.0,-6.309,0.0,0.0388,0.586,0.0,0.307,0.797,150.942,audio_features,0Wzp5pWPoX0YoBg002HXL9,spotify:track:0Wzp5pWPoX0YoBg002HXL9,https://api.spotify.com/v1/tracks/0Wzp5pWPoX0YoBg002HXL9,https://api.spotify.com/v1/audio-analysis/0Wzp5pWPoX0YoBg002HXL9,128693.0,3.0
rubber ball,bobby vee,pop,1961.0,obscene,133.0,35gkASz2Cb1VryMGIuEPjX,0.799,0.642,4.0,-5.944,0.0,0.0316,0.352,2.6e-06,0.219,0.803,132.18,audio_features,402QvyQvmXEEqrYvHP3bZK,spotify:track:402QvyQvmXEEqrYvHP3bZK,https://api.spotify.com/v1/tracks/402QvyQvmXEEqrYvHP3bZK,https://api.spotify.com/v1/audio-analysis/402QvyQvmXEEqrYvHP3bZK,283760.0,4.0
crying,don mclean,rock,1988.0,sadness,44.0,2gjQdYRk5A17t5pNxQXmuN,0.641,0.525,9.0,-10.003,0.0,0.0297,0.211,3.86e-06,0.079,0.899,125.775,audio_features,395ZYCrLELWM3MtMzGskaF,spotify:track:395ZYCrLELWM3MtMzGskaF,https://api.spotify.com/v1/tracks/395ZYCrLELWM3MtMzGskaF,https://api.spotify.com/v1/audio-analysis/395ZYCrLELWM3MtMzGskaF,169707.0,4.0
resurrection blues,otis taylor,country,2001.0,sadness,79.0,4xxo9sAIeVTKIvs0iehYqG,0.526,0.368,5.0,-13.509,0.0,0.0512,0.863,0.00197,0.105,0.668,112.379,audio_features,1WwO85Z0H144SW8RDSTmCo,spotify:track:1WwO85Z0H144SW8RDSTmCo,https://api.spotify.com/v1/tracks/1WwO85Z0H144SW8RDSTmCo,https://api.spotify.com/v1/audio-analysis/1WwO85Z0H144SW8RDSTmCo,245044.0,4.0
i'm down to my last cigarette,k.d. lang,pop,1988.0,sadness,31.0,2BWMvuYVHM9Mvir0u7QTLg,0.697,0.465,0.0,-9.802,1.0,0.0411,0.672,0.142,0.105,0.0782,107.002,audio_features,3ItDoNvHxDeCGPzqHQNSjl,spotify:track:3ItDoNvHxDeCGPzqHQNSjl,https://api.spotify.com/v1/tracks/3ItDoNvHxDeCGPzqHQNSjl,https://api.spotify.com/v1/audio-analysis/3ItDoNvHxDeCGPzqHQNSjl,261248.0,4.0
(wish i had a) heart of stone,baillie & the boys,country,1988.0,sadness,60.0,1FipIh4nPa9zKMspunsj7M,0.544,0.281,4.0,-14.573,1.0,0.0276,0.805,0.000103,0.148,0.44,105.319,audio_features,5DMGnZllsLYdfd5dvia1bz,spotify:track:5DMGnZllsLYdfd5dvia1bz,https://api.spotify.com/v1/tracks/5DMGnZllsLYdfd5dvia1bz,https://api.spotify.com/v1/audio-analysis/5DMGnZllsLYdfd5dvia1bz,165947.0,4.0
drop,timbaland & magoo,hip hop,2015.0,obscene,94.0,5ra5c4NPCA4szK6hBbMs4u,0.576,0.967,2.0,-3.733,1.0,0.106,0.0122,0.0,0.26,0.514,145.967,audio_features,44WBNnkJAtTEWIkmrco6Mv,spotify:track:44WBNnkJAtTEWIkmrco6Mv,https://api.spotify.com/v1/tracks/44WBNnkJAtTEWIkmrco6Mv,https://api.spotify.com/v1/audio-analysis/44WBNnkJAtTEWIkmrco6Mv,309667.0,4.0
never give up my pride,luciano,reggae,1996.0,world/life,91.0,02oflbh0MIscBQ0roJdo18,0.619,0.781,7.0,-7.16,1.0,0.0328,0.513,0.876,0.063,0.647,102.023,audio_features,22ZHATFd20i0h5nCkJIDgp,spotify:track:22ZHATFd20i0h5nCkJIDgp,https://api.spotify.com/v1/tracks/22ZHATFd20i0h5nCkJIDgp,https://api.spotify.com/v1/audio-analysis/22ZHATFd20i0h5nCkJIDgp,306560.0,4.0
carouselambra,led zeppelin,rock,1979.0,violence,126.0,0YZKbKo9i91i7LD0m1KASq,0.659,0.374,9.0,-13.536,1.0,0.221,0.648,0.0,0.0865,0.834,79.158,audio_features,65LeJBEMVBGJ8u68Cw8LXZ,spotify:track:65LeJBEMVBGJ8u68Cw8LXZ,https://api.spotify.com/v1/tracks/65LeJBEMVBGJ8u68Cw8LXZ,https://api.spotify.com/v1/audio-analysis/65LeJBEMVBGJ8u68Cw8LXZ,215293.0,4.0
silent night,bing crosby,jazz,1962.0,night/time,40.0,2JwJqDEqC5IPl5bN3klNHD,0.508,0.469,7.0,-7.57,1.0,0.0252,0.182,0.0,0.12,0.259,79.694,audio_features,3bjCcWDx3IdJRUcATZt95n,spotify:track:3bjCcWDx3IdJRUcATZt95n,https://api.spotify.com/v1/tracks/3bjCcWDx3IdJRUcATZt95n,https://api.spotify.com/v1/audio-analysis/3bjCcWDx3IdJRUcATZt95n,234400.0,4.0
comanche moon,the black angels,blues,2017.0,violence,46.0,0nwfRPqSPKxrcncIbOF2DJ,0.478,0.923,10.0,-7.547,1.0,0.0569,2.7e-05,0.719,0.325,0.165,133.135,audio_features,2Srd8Jgif3kc6ou6Z4pSYJ,spotify:track:2Srd8Jgif3kc6ou6Z4pSYJ,https://api.spotify.com/v1/tracks/2Srd8Jgif3kc6ou6Z4pSYJ,https://api.spotify.com/v1/audio-analysis/2Srd8Jgif3kc6ou6Z4pSYJ,213800.0,4.0
